eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
198601030004,1986,1,3,,0,,159,Peru,3,South America,Huanuco,Huaytuna,-9.823807,-76.684853,1.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Town of Huaytuna,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1.0,,,0.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601030006,1986,1,3,,0,,159,Peru,3,South America,Ayacucho,Huanta,-12.939782000000001,-74.247478,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,,High tension line tower,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),45000.0,"Damages: explosion, destroyed high tension electrical tower and cause electrical outage, estimated at $45,000",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601030006, 198601030002, 198601030003, 198601030007"
198601030007,1986,1,3,,0,,159,Peru,3,South America,Ayacucho,Huanta,-12.939782000000001,-74.247478,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,,High tension line tower,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),45000.0,"Damages: explosion, destroyed high tension electrical tower and cause electrical outage, estimated at $45,000",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601030007, 198601030002, 198601030003, 198601030006"
198601030008,1986,1,3,,0,,159,Peru,3,South America,Ancash,Huaraz,-9.529924000000001,-77.5288,1.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",,Home of Julio Escobar,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,3.0,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,0.0,,,,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601040005,1986,1,4,,0,,159,Peru,3,South America,Ancash,Huaraz,-9.529924000000001,-77.5288,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,,"Vehicle, Mayor of Huaraz",159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,3.0,Minor (likely < $1 million),20000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601040006,1986,1,4,,0,,159,Peru,3,South America,Junin,Quero,-11.666675999999999,-75.35014100000001,2.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Town of Quero Juanan,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,15.0,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,2.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601040007,1986,1,4,,0,,159,Peru,3,South America,Ancash,Huaraz,-9.529924000000001,-77.5288,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,8,Unarmed Assault,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,,"Car of Roberto Espejo, Mayor",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,9,Melee,21.0,Blunt Object,,,,,,,,,,,,,Stones,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198601040009,1986,1,4,,0,,159,Peru,3,South America,Ayacucho,Chihua,-12.977778,-74.262222,2.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Peasants Self Defense Units,"Renan Gutierrez, Chief",159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,1.0,0.0,,,,Peru,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601040010,1986,1,4,,0,,159,Peru,3,South America,Ayacucho,Chihua,-12.977778,-74.262222,2.0,0,,,1,1,1,-9.0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Peasants' Neighborhood Watch Groups,"Renan Gutierrez (50), Head/Leader",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,1.0,0.0,,,,Peru,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198601040012,1986,1,4,,0,,159,Peru,3,South America,Ayacucho,San Jose de Secce,-12.57906,-74.228928,2.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,,Military base,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,5.0,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,Explosives; Automatic firearm,,,,,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601060005,1986,1,6,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Fisheries Ministry bldg.,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,,,,"Damages: explosion/dynamite, broken windows (ministry building)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601070003,1986,1,7,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.163874,-74.223564,2.0,1,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),,Police Vehicle,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1.0,,,0.0,,,1,3.0,Minor (likely < $1 million),20000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601070004,1986,1,7,,0,,159,Peru,3,South America,Unknown,Lechemayo,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),,Police Patrol,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,60.0,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601070005,1986,1,7,,0,,159,Peru,3,South America,Apurimac,Huancaray,-13.757245000000001,-73.52708,1.0,0,,,1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,,Hydroelectric Plant,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,0.0,,,3.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601070006,1986,1,7,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.163874,-74.223564,2.0,1,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),,military Vehicle,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601070007,1986,1,7,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.163874,-74.223564,2.0,1,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,3,Police,25.0,Police Security Forces/Officers,National police,policeman,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistol,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601110006,1986,1,11,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,0,0,1,Assassination,,,,,3,Police,25.0,Police Security Forces/Officers,Civil Guard,"Juan Oscar Vera Calderon, Lt. General",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,2.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198601120004,1986,1,12,,0,,159,Peru,3,South America,Ancash,Ocros,-10.403488000000001,-77.396721,1.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Town of Ocros,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,8.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601130001,1986,1,13,,0,,159,Peru,3,South America,Ancash,Unknown,-9.32505,-77.561942,4.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,104.0,Highway/Road/Toll/Traffic Signal,,Highway,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,,,,"Damages: explosion, caused landslides and cut off 8km of highway",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601130002,1986,1,13,,0,,159,Peru,3,South America,Lima,Pachacamac,-12.229805,-76.859574,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,,bridges (3),159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601130002, 198601130003, 198601130004"
198601130003,1986,1,13,,0,,159,Peru,3,South America,Lima,Pachacamac,-12.229805,-76.859574,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,,bridges (3),159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601130003, 198601130002, 198601130004"
198601130004,1986,1,13,,0,,159,Peru,3,South America,Lima,Pachacamac,-12.229805,-76.859574,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,,bridges (3),159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601130004, 198601130002, 198601130003"
198601130006,1986,1,13,,0,,159,Peru,3,South America,Ancash,Huaraz,-9.529924000000001,-77.5288,1.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Town of Huaraz,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,25.0,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,5.0,,,0.0,,,1,3.0,Minor (likely < $1 million),30000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601130007,1986,1,13,,1,1/14/1986,159,Peru,3,South America,Unknown,Curicanchi,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Town of Curicanchi,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,20.0,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,5.0,Firearms,5.0,Unknown Gun Type,5.0,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,Dynamite; Firearm; Automatic firearm,1.0,,,,,,1,3.0,Minor (likely < $1 million),20000.0,,1.0,100.0,0.0,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601140002,1986,1,14,,0,,159,Peru,3,South America,Unknown,Huarihambilla,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,,,,Private Truck,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,,,,,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601160006,1986,1,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,5,Hostage Taking (Barricade Incident),,,,,10,Journalists & Media,54.0,Radio Journalist/Staff/Facility,Radio Station,Onda Popular y Exito,159.0,Peru,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,,,,,,0.0,,,0,7.0,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistols,0.0,,,0.0,,,1,4.0,Unknown,,,1.0,12.0,0.0,0.0,,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,12.0,,,,,PGIS,0,0,0,0,
198601170001,1986,1,17,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,1,Business,6.0,Medical/Pharmaceutical,,Medical Clinic,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,0,,,,"Damages: explosion, none, device deactivated before detonation (medical clinic)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601170002,1986,1,17,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,1.0,0,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,,Electrical high tension line tower,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,0,,,,"Damages: explosion, none, device deactivated before detonation (high tension electrical line tower)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601170002, 198601170003"
198601170003,1986,1,17,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,1.0,0,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,,Electrical high tension line tower,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,0,,,,"Damages: explosion, none, device deactivated before detonation (high tension electrical line tower)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601170003, 198601170002"
198601200002,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,,Commercial store,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601200003,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",,Police Post,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601200004,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,5.0,Industrial/Textiles/Factory,,Mineral Processing Plant of Centromin (Govt Minerals Corp),159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198601200005,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200005, 198601200006, 198601200007, 198601200008, 198601200009, 198601200010, 198601200011, 198601200012"
198601200006,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200006, 198601200005, 198601200007, 198601200008, 198601200009, 198601200010, 198601200011, 198601200012"
198601200007,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200007, 198601200005, 198601200006, 198601200008, 198601200009, 198601200010, 198601200011, 198601200012"
198601200008,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200008, 198601200005, 198601200006, 198601200007, 198601200009, 198601200010, 198601200011, 198601200012"
198601200009,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200009, 198601200005, 198601200006, 198601200007, 198601200008, 198601200010, 198601200011, 198601200012"
198601200010,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200010, 198601200005, 198601200006, 198601200007, 198601200008, 198601200009, 198601200011, 198601200012"
198601200011,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200011, 198601200005, 198601200006, 198601200007, 198601200008, 198601200009, 198601200010, 198601200012"
198601200012,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public Building,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,0.0,,0.0,0.0,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198601200012, 198601200005, 198601200006, 198601200007, 198601200008, 198601200009, 198601200010, 198601200011"
198601200013,1986,1,20,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.683594,-76.25621,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Public Registry Office,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
